"Date","Price","Open","High","Low","Vol.","Change %"
"1999-08-16","621.465","620.850","621.465","620.850","","1.07%"
"1999-08-17","624.450","624.300","624.450","624.300","","0.48%"
"1999-08-18","623.385","623.240","623.385","623.240","","-0.17%"
"1999-08-19","617.895","617.720","617.895","617.720","","-0.88%"
"1999-08-20","614.165","614.020","614.165","614.020","","-0.60%"
"1999-08-23","618.710","618.650","618.710","618.650","","0.74%"
"1999-08-24","622.645","622.530","622.645","622.530","","0.64%"
"1999-08-25","628.430","628.370","628.430","628.370","","0.93%"
"1999-08-26","628.070","627.950","628.070","627.950","","-0.06%"
"1999-08-27","627.440","627.290","627.440","627.290","","-0.10%"
"1999-08-30","627.950","627.830","627.950","627.830","","0.08%"
"1999-08-31","622.115","621.560","622.115","621.560","","-0.93%"
"1999-09-01","619.760","619.700","619.760","619.700","","-0.38%"
"1999-09-02","613.760","613.560","613.760","613.560","","-0.97%"
"1999-09-03","617.805","617.660","617.805","617.660","","0.66%"
"1999-09-06","619.675","619.530","619.675","619.530","","0.30%"
"1999-09-07","619.350","619.290","619.350","619.290","","-0.05%"
"1999-09-08","619.295","619.240","619.295","619.240","","-0.01%"
"1999-09-09","617.460","617.370","617.460","617.370","","-0.30%"
"1999-09-10","630.270","630.120","630.270","630.120","","2.07%"
"1999-09-13","632.280","632.130","632.280","632.130","","0.32%"
"1999-09-14","631.850","631.640","631.850","631.640","","-0.07%"
"1999-09-15","632.765","632.610","632.765","632.610","","0.14%"
"1999-09-16","632.495","632.190","632.495","632.190","","-0.04%"
"1999-09-17","631.030","630.970","631.030","630.970","","-0.23%"
"1999-09-20","631.245","631.030","631.245","631.030","","0.03%"
"1999-09-21","626.960","626.810","626.960","626.810","","-0.68%"
"1999-09-22","624.160","624.070","624.160","624.070","","-0.45%"
"1999-09-23","630.030","629.940","630.030","629.940","","0.94%"
"1999-09-24","628.550","628.490","628.550","628.490","","-0.23%"
"1999-09-27","628.070","628.010","628.070","628.010","","-0.08%"
"1999-09-28","623.980","623.830","623.980","623.830","","-0.65%"
"1999-09-29","621.555","621.470","621.555","621.470","","-0.39%"
"1999-09-30","615.230","614.940","615.230","614.940","","-1.02%"
"1999-10-01","612.730","612.590","612.730","612.590","","-0.41%"
"1999-10-04","612.500","612.360","612.500","612.360","","-0.04%"
"1999-10-05","612.955","612.870","612.955","612.870","","0.07%"
"1999-10-06","612.415","612.360","612.415","612.360","","-0.09%"
"1999-10-07","611.810","611.610","611.810","611.610","","-0.10%"
"1999-10-08","613.385","613.270","613.385","613.270","","0.26%"
"1999-10-11","616.935","616.790","616.935","616.790","","0.58%"
"1999-10-12","614.535","614.480","614.535","614.480","","-0.39%"
"1999-10-13","608.495","608.440","608.495","608.440","","-0.98%"
"1999-10-14","608.045","607.990","608.045","607.990","","-0.07%"
"1999-10-15","601.905","601.850","601.905","601.850","","-1.01%"
"1999-10-18","604.175","603.120","604.175","603.120","","0.38%"
"1999-10-19","607.850","607.710","607.850","607.710","","0.61%"
"1999-10-20","608.775","608.720","608.775","608.720","","0.15%"
"1999-10-21","606.865","606.810","606.865","606.810","","-0.31%"
"1999-10-22","610.365","610.310","610.365","610.310","","0.58%"
"1999-10-26","618.040","617.840","618.040","617.840","","1.26%"
"1999-10-27","617.285","617.140","617.285","617.140","","-0.12%"
"1999-10-28","622.530","622.470","622.530","622.470","","0.85%"
"1999-10-29","623.890","623.770","623.890","623.770","","0.22%"
"1999-11-01","625.200","625.140","625.200","625.140","","0.21%"
"1999-11-02","624.570","624.360","624.570","624.360","","-0.10%"
"1999-11-03","626.000","625.910","626.000","625.910","","0.23%"
"1999-11-04","626.900","626.690","626.900","626.690","","0.14%"
"1999-11-05","631.180","631.090","631.180","631.090","","0.68%"
"1999-11-08","629.730","629.080","629.730","629.080","","-0.23%"
"1999-11-09","630.120","630.000","630.120","630.000","","0.06%"
"1999-11-10","629.520","629.340","629.520","629.340","","-0.10%"
"1999-11-11","628.790","628.670","628.790","628.670","","-0.12%"
"1999-11-12","632.765","632.170","632.765","632.170","","0.63%"
"1999-11-15","635.805","635.680","635.805","635.680","","0.48%"
"1999-11-16","634.355","633.700","634.355","633.700","","-0.23%"
"1999-11-17","630.335","630.180","630.335","630.180","","-0.63%"
"1999-11-18","632.250","632.190","632.250","632.190","","0.30%"
"1999-11-19","636.480","636.360","636.480","636.360","","0.67%"
"1999-11-22","635.465","635.310","635.465","635.310","","-0.16%"
"1999-11-23","638.620","638.530","638.620","638.530","","0.50%"
"1999-11-24","644.485","644.360","644.485","644.360","","0.92%"
"1999-11-25","643.760","643.600","643.760","643.600","","-0.11%"
"1999-11-26","649.240","648.080","649.240","648.080","","0.85%"
"1999-11-29","645.000","640.000","645.000","640.000","","-0.65%"
"1999-11-30","650.980","650.820","650.980","650.820","","0.93%"
"1999-12-02","650.655","650.490","650.655","650.490","","-0.05%"
"1999-12-03","653.830","653.730","653.830","653.730","","0.49%"
"1999-12-06","645.785","645.690","645.785","645.690","","-1.23%"
"1999-12-07","638.960","638.770","638.960","638.770","","-1.06%"
"1999-12-08","638.650","638.590","638.650","638.590","","-0.05%"
"1999-12-09","643.565","643.470","643.565","643.470","","0.77%"
"1999-12-10","646.610","646.450","646.610","646.450","","0.47%"
"1999-12-13","648.535","648.440","648.535","648.440","","0.30%"
"1999-12-14","651.400","651.270","651.400","651.270","","0.44%"
"1999-12-15","653.690","653.540","653.690","653.540","","0.35%"
"1999-12-16","645.120","645.060","645.120","645.060","","-1.31%"
"1999-12-17","651.560","651.460","651.560","651.460","","1.00%"
"1999-12-20","651.270","651.140","651.270","651.140","","-0.04%"
"1999-12-21","648.980","648.690","648.980","648.690","","-0.35%"
"1999-12-22","650.720","650.560","650.720","650.560","","0.27%"
"1999-12-23","650.270","650.110","650.270","650.110","","-0.07%"
"1999-12-24","650.270","650.110","650.270","650.110","","0.00%"
"1999-12-27","648.180","648.050","648.180","648.050","","-0.32%"
"1999-12-28","647.700","647.540","647.700","647.540","","-0.07%"
"1999-12-29","652.885","652.820","652.885","652.820","","0.80%"
"1999-12-30","654.025","653.860","654.025","653.860","","0.17%"
"1999-12-31","651.105","650.940","651.105","650.940","","-0.45%"
"2000-01-03","650.395","650.300","650.395","650.300","","-0.11%"
"2000-01-04","650.395","650.300","650.395","650.300","","0.00%"
"2000-01-05","634.510","634.390","634.510","634.390","","-2.44%"
"2000-01-06","637.685","637.530","637.685","637.530","","0.50%"
"2000-01-07","635.985","635.860","635.985","635.860","","-0.27%"
"2000-01-10","639.055","638.900","639.055","638.900","","0.48%"
"2000-01-11","638.465","638.340","638.465","638.340","","-0.09%"
"2000-01-12","636.235","636.110","636.235","636.110","","-0.35%"
"2000-01-13","638.745","638.530","638.745","638.530","","0.39%"
"2000-01-14","645.910","645.750","645.910","645.750","","1.12%"
"2000-01-17","649.910","649.780","649.910","649.780","","0.62%"
"2000-01-18","649.495","649.270","649.495","649.270","","-0.06%"
"2000-01-20","644.615","644.550","644.615","644.550","","-0.75%"
"2000-01-21","647.920","647.790","647.920","647.790","","0.51%"
"2000-01-24","652.595","652.430","652.595","652.430","","0.72%"
"2000-01-25","654.710","654.580","654.710","654.580","","0.32%"
"2000-01-27","663.085","662.920","663.085","662.920","","1.28%"
"2000-01-28","668.320","668.250","668.320","668.250","","0.79%"
"2000-01-31","676.000","672.760","676.000","672.760","","1.15%"
"2000-02-01","674.230","674.160","674.230","674.160","","-0.26%"
"2000-02-03","661.945","661.710","661.945","661.710","","-1.82%"
"2000-02-04","671.400","671.260","671.400","671.260","","1.43%"
"2000-02-07","671.300","671.060","671.300","671.060","","-0.01%"
"2000-02-08","665.675","665.610","665.675","665.610","","-0.84%"
"2000-02-10","664.060","663.990","664.060","663.990","","-0.24%"
"2000-02-11","665.100","664.930","665.100","664.930","","0.16%"
"2000-02-14","668.255","668.120","668.255","668.120","","0.47%"
"2000-02-15","667.470","667.230","667.470","667.230","","-0.12%"
"2000-02-16","668.630","668.460","668.630","668.460","","0.17%"
"2000-02-17","664.830","664.660","664.830","664.660","","-0.57%"
"2000-02-18","664.835","664.800","664.835","664.800","","0.00%"
"2000-02-21","664.630","664.390","664.630","664.390","","-0.03%"
"2000-02-22","652.890","652.760","652.890","652.760","","-1.77%"
"2000-02-23","652.920","652.760","652.920","652.760","","0.00%"
"2000-02-24","660.115","659.980","660.115","659.980","","1.10%"
"2000-02-25","664.360","664.260","664.360","664.260","","0.64%"
"2000-02-28","674.540","674.370","674.540","674.370","","1.53%"
"2000-02-29","676.500","673.000","676.500","673.000","","0.29%"
"2000-03-01","676.800","676.730","676.800","676.730","","0.04%"
"2000-03-02","673.915","673.880","673.915","673.880","","-0.43%"
"2000-03-03","678.795","678.690","678.795","678.690","","0.72%"
"2000-03-06","681.510","681.440","681.510","681.440","","0.40%"
"2000-03-08","685.250","685.140","685.250","685.140","","0.55%"
"2000-03-09","681.125","680.950","681.125","680.950","","-0.60%"
"2000-03-10","678.445","678.130","678.445","678.130","","-0.39%"
"2000-03-13","678.235","677.990","678.235","677.990","","-0.03%"
"2000-03-14","682.435","682.360","682.435","682.360","","0.62%"
"2000-03-15","679.295","679.260","679.295","679.260","","-0.46%"
"2000-03-16","676.140","676.040","676.140","676.040","","-0.46%"
"2000-03-17","676.975","676.730","676.975","676.730","","0.12%"
"2000-03-21","675.340","675.270","675.340","675.270","","-0.24%"
"2000-03-22","682.505","682.360","682.505","682.360","","1.06%"
"2000-03-23","676.945","675.270","676.945","675.270","","-0.81%"
"2000-03-24","675.305","674.130","675.305","674.130","","-0.24%"
"2000-03-28","679.925","679.820","679.925","679.820","","0.68%"
"2000-03-29","685.500","684.000","685.500","684.000","","0.82%"
"2000-03-30","689.000","688.000","689.000","688.000","","0.51%"
"2000-03-31","686.185","686.080","686.185","686.080","","-0.41%"
"2000-04-03","687.690","687.510","687.690","687.510","","0.22%"
"2000-04-04","687.085","686.940","687.085","686.940","","-0.09%"
"2000-04-06","680.700","680.590","680.700","680.590","","-0.93%"
"2000-04-07","686.505","686.430","686.505","686.430","","0.85%"
"2000-04-10","683.680","683.500","683.680","683.500","","-0.41%"
"2000-04-11","682.685","682.510","682.685","682.510","","-0.15%"
"2000-04-12","684.895","684.790","684.895","684.790","","0.32%"
"2000-04-13","685.930","685.860","685.930","685.860","","0.15%"
"2000-04-14","686.935","686.720","686.935","686.720","","0.15%"
"2000-04-17","686.325","686.220","686.325","686.220","","-0.09%"
"2000-04-18","691.500","691.430","691.500","691.430","","0.75%"
"2000-04-19","698.195","698.120","698.195","698.120","","0.97%"
"2000-04-20","699.500","699.310","699.500","699.310","","0.19%"
"2000-04-21","699.575","699.310","699.575","699.310","","0.01%"
"2000-04-24","699.575","699.310","699.575","699.310","","0.00%"
"2000-04-25","704.835","704.720","704.835","704.720","","0.75%"
"2000-04-26","713.230","712.500","713.230","712.500","","1.19%"
"2000-04-27","719.000","714.000","719.000","714.000","","0.81%"
"2000-04-28","721.000","716.000","721.000","716.000","","0.28%"
"2000-05-01","721.000","716.000","721.000","716.000","","0.00%"
"2000-05-03","737.000","732.000","737.000","732.000","","2.22%"
"2000-05-04","736.000","731.000","736.000","731.000","","-0.14%"
"2000-05-05","732.000","727.000","732.000","727.000","","-0.54%"
"2000-05-08","730.870","730.790","730.870","730.790","","-0.15%"
"2000-05-09","723.220","723.140","723.220","723.140","","-1.05%"
"2000-05-10","720.000","715.000","720.000","715.000","","-0.45%"
"2000-05-11","727.000","722.000","727.000","722.000","","0.97%"
"2000-05-12","722.000","717.000","722.000","717.000","","-0.69%"
"2000-05-15","717.325","717.130","717.325","717.130","","-0.65%"
"2000-05-16","724.000","719.000","724.000","719.000","","0.93%"
"2000-05-17","736.000","731.000","736.000","731.000","","1.66%"
"2000-05-18","732.000","727.000","732.000","727.000","","-0.54%"
"2000-05-19","732.000","727.000","732.000","727.000","","0.00%"
"2000-05-22","724.000","719.000","724.000","719.000","","-1.09%"
"2000-05-23","721.030","720.830","721.030","720.830","","-0.41%"
"2000-05-24","721.030","720.830","721.030","720.830","","0.00%"
"2000-05-25","729.000","724.000","729.000","724.000","","1.11%"
"2000-05-26","704.000","699.000","704.000","699.000","","-3.43%"
"2000-05-29","722.020","720.300","722.020","720.300","","2.56%"
"2000-05-31","704.460","704.270","704.460","704.270","","-2.43%"
"2000-06-01","704.535","701.420","704.535","701.420","","0.01%"
"2000-06-02","702.045","701.860","702.045","701.860","","-0.35%"
"2000-06-05","693.000","688.000","693.000","688.000","","-1.29%"
"2000-06-06","690.000","685.000","690.000","685.000","","-0.43%"
"2000-06-07","685.680","685.500","685.680","685.500","","-0.63%"
"2000-06-08","702.310","700.610","702.310","700.610","","2.43%"
"2000-06-09","690.000","685.000","690.000","685.000","","-1.75%"
"2000-06-12","687.000","682.000","687.000","682.000","","-0.43%"
"2000-06-13","682.580","682.510","682.580","682.510","","-0.64%"
"2000-06-14","680.000","675.000","680.000","675.000","","-0.38%"
"2000-06-15","688.000","683.000","688.000","683.000","","1.18%"
"2000-06-16","686.110","685.930","686.110","685.930","","-0.27%"
"2000-06-19","682.295","682.080","682.295","682.080","","-0.56%"
"2000-06-20","686.000","681.000","686.000","681.000","","0.54%"
"2000-06-21","693.000","688.000","693.000","688.000","","1.02%"
"2000-06-22","697.000","692.000","697.000","692.000","","0.58%"
"2000-06-23","700.000","695.000","700.000","695.000","","0.43%"
"2000-06-26","698.310","695.120","698.310","695.120","","-0.24%"
"2000-06-27","695.055","694.870","695.055","694.870","","-0.47%"
"2000-06-28","695.350","695.090","695.350","695.090","","0.04%"
"2000-06-29","689.000","684.000","689.000","684.000","","-0.91%"
"2000-06-30","686.220","686.150","686.220","686.150","","-0.40%"
"2000-07-03","689.360","689.180","689.360","689.180","","0.46%"
"2000-07-04","689.280","688.100","689.280","688.100","","-0.01%"
"2000-07-05","687.000","682.000","687.000","682.000","","-0.33%"
"2000-07-06","687.980","684.870","687.980","684.870","","0.14%"
"2000-07-07","692.230","691.660","692.230","691.660","","0.62%"
"2000-07-10","689.210","688.530","689.210","688.530","","-0.44%"
"2000-07-11","690.000","685.000","690.000","685.000","","0.11%"
"2000-07-12","697.000","692.000","697.000","692.000","","1.01%"
"2000-07-13","702.000","697.000","702.000","697.000","","0.72%"
"2000-07-14","700.995","697.810","700.995","697.810","","-0.14%"
"2000-07-17","701.555","700.980","701.555","700.980","","0.08%"
"2000-07-18","703.000","698.000","703.000","698.000","","0.21%"
"2000-07-19","710.255","709.560","710.255","709.560","","1.03%"
"2000-07-20","705.000","700.000","705.000","700.000","","-0.74%"
"2000-07-21","701.000","696.000","701.000","696.000","","-0.57%"
"2000-07-24","703.000","698.000","703.000","698.000","","0.29%"
"2000-07-25","698.535","698.350","698.535","698.350","","-0.64%"
"2000-07-26","696.125","695.980","696.125","695.980","","-0.35%"
"2000-07-27","703.000","698.000","703.000","698.000","","0.99%"
"2000-07-28","709.300","709.070","709.300","709.070","","0.90%"
"2000-07-31","708.000","703.000","708.000","703.000","","-0.18%"
"2000-08-01","710.565","710.370","710.565","710.370","","0.36%"
"2000-08-02","717.560","717.440","717.560","717.440","","0.98%"
"2000-08-03","725.000","720.000","725.000","720.000","","1.04%"
"2000-08-04","722.940","722.160","722.940","722.160","","-0.28%"
"2000-08-07","725.580","725.380","725.580","725.380","","0.37%"
"2000-08-08","728.000","723.000","728.000","723.000","","0.33%"
"2000-08-09","729.695","728.490","729.695","728.490","","0.23%"
"2000-08-10","722.000","717.000","722.000","717.000","","-1.05%"
"2000-08-11","725.420","724.720","725.420","724.720","","0.47%"
"2000-08-14","726.780","726.500","726.780","726.500","","0.19%"
"2000-08-15","720.475","715.950","720.475","715.950","","-0.87%"
"2000-08-16","717.000","712.000","717.000","712.000","","-0.48%"
"2000-08-17","716.385","716.190","716.385","716.190","","-0.09%"
"2000-08-18","723.260","721.980","723.260","721.980","","0.96%"
"2000-08-21","726.980","726.400","726.980","726.400","","0.51%"
"2000-08-22","731.000","726.000","731.000","726.000","","0.55%"
"2000-08-23","731.485","730.780","731.485","730.780","","0.07%"
"2000-08-24","726.500","725.840","726.500","725.840","","-0.68%"
"2000-08-25","727.000","722.000","727.000","722.000","","0.07%"
"2000-08-28","728.030","726.300","728.030","726.300","","0.14%"
"2000-08-29","735.665","735.040","735.665","735.040","","1.05%"
"2000-08-30","734.000","729.000","734.000","729.000","","-0.23%"
"2000-08-31","739.000","734.000","739.000","734.000","","0.68%"
"2000-09-01","729.000","724.000","729.000","724.000","","-1.35%"
"2000-09-04","735.375","733.640","735.375","733.640","","0.87%"
"2000-09-05","739.395","738.770","739.395","738.770","","0.55%"
"2000-09-06","753.000","748.000","753.000","748.000","","1.84%"
"2000-09-07","749.000","744.000","749.000","744.000","","-0.53%"
"2000-09-08","757.000","752.000","757.000","752.000","","1.07%"
"2000-09-11","761.000","756.000","761.000","756.000","","0.53%"
"2000-09-12","762.165","761.440","762.165","761.440","","0.15%"
"2000-09-13","759.000","754.000","759.000","754.000","","-0.42%"
"2000-09-14","761.015","760.290","761.015","760.290","","0.27%"
"2000-09-15","764.205","763.480","764.205","763.480","","0.42%"
"2000-09-18","769.000","764.000","769.000","764.000","","0.63%"
"2000-09-19","770.000","765.000","770.000","765.000","","0.13%"
"2000-09-20","775.000","770.000","775.000","770.000","","0.65%"
"2000-09-21","766.000","761.000","766.000","761.000","","-1.16%"
"2000-09-22","745.235","745.150","745.235","745.150","","-2.71%"
"2000-09-25","749.925","749.840","749.925","749.840","","0.63%"
"2000-09-27","744.265","743.970","744.265","743.970","","-0.75%"
"2000-09-28","742.665","742.540","742.665","742.540","","-0.21%"
"2000-09-29","742.330","742.120","742.330","742.120","","-0.05%"
"2000-10-02","745.000","740.000","745.000","740.000","","0.36%"
"2000-10-03","750.000","745.000","750.000","745.000","","0.67%"
"2000-10-04","752.000","747.000","752.000","747.000","","0.27%"
"2000-10-05","753.865","753.650","753.865","753.650","","0.25%"
"2000-10-06","755.425","755.120","755.425","755.120","","0.21%"
"2000-10-09","755.000","750.000","755.000","750.000","","-0.06%"
"2000-10-10","754.080","753.990","754.080","753.990","","-0.12%"
"2000-10-11","754.125","753.910","754.125","753.910","","0.01%"
"2000-10-12","758.535","758.450","758.535","758.450","","0.58%"
"2000-10-13","767.240","767.150","767.240","767.150","","1.15%"
"2000-10-16","772.445","772.310","772.445","772.310","","0.68%"
"2000-10-17","769.445","769.220","769.445","769.220","","-0.39%"
"2000-10-18","781.425","781.330","781.425","781.330","","1.56%"
"2000-10-19","777.440","777.350","777.440","777.350","","-0.51%"
"2000-10-20","777.070","776.980","777.070","776.980","","-0.05%"
"2000-10-23","784.275","784.040","784.275","784.040","","0.93%"
"2000-10-24","782.780","782.550","782.780","782.550","","-0.19%"
"2000-10-25","793.010","792.770","793.010","792.770","","1.31%"
"2000-10-26","788.855","788.760","788.855","788.760","","-0.52%"
"2000-10-27","779.425","779.190","779.425","779.190","","-1.20%"
"2000-10-30","777.580","777.350","777.580","777.350","","-0.24%"
"2000-10-31","771.940","771.850","771.940","771.850","","-0.73%"
"2000-11-01","763.440","763.220","763.440","763.220","","-1.10%"
"2000-11-02","763.930","763.750","763.930","763.750","","0.06%"
"2000-11-03","759.460","759.240","759.460","759.240","","-0.59%"
"2000-11-06","765.180","765.090","765.180","765.090","","0.75%"
"2000-11-07","762.905","762.680","762.905","762.680","","-0.30%"
"2000-11-08","768.095","767.870","768.095","767.870","","0.68%"
"2000-11-09","765.000","760.000","765.000","760.000","","-0.40%"
"2000-11-10","760.160","759.850","760.160","759.850","","-0.63%"
"2000-11-13","761.000","760.910","761.000","760.910","","0.11%"
"2000-11-14","763.750","763.480","763.750","763.480","","0.36%"
"2000-11-15","763.705","763.480","763.705","763.480","","-0.01%"
"2000-11-16","767.825","767.510","767.825","767.510","","0.54%"
"2000-11-17","769.855","769.760","769.855","769.760","","0.26%"
"2000-11-20","772.990","772.760","772.990","772.760","","0.41%"
"2000-11-21","777.115","776.980","777.115","776.980","","0.53%"
"2000-11-22","776.650","776.420","776.650","776.420","","-0.06%"
"2000-11-23","780.000","765.000","780.000","765.000","","0.43%"
"2000-11-24","780.125","780.030","780.125","780.030","","0.02%"
"2000-11-27","769.040","768.770","769.040","768.770","","-1.42%"
"2000-11-28","765.135","764.910","765.135","764.910","","-0.51%"
"2000-11-29","763.440","763.220","763.440","763.220","","-0.22%"
"2000-11-30","752.090","751.920","752.090","751.920","","-1.49%"
"2000-12-01","749.380","749.250","749.380","749.250","","-0.36%"
"2000-12-04","737.565","737.360","737.565","737.360","","-1.58%"
"2000-12-05","743.725","743.640","743.725","743.640","","0.84%"
"2000-12-06","737.235","737.030","737.235","737.030","","-0.87%"
"2000-12-07","739.105","738.940","739.105","738.940","","0.25%"
"2000-12-08","740.570","740.360","740.570","740.360","","0.20%"
"2000-12-11","747.925","747.710","747.925","747.710","","0.99%"
"2000-12-12","746.135","746.010","746.135","746.010","","-0.24%"
"2000-12-13","749.035","748.820","749.035","748.820","","0.39%"
"2000-12-14","737.275","737.190","737.275","737.190","","-1.57%"
"2000-12-15","730.005","729.880","730.005","729.880","","-0.99%"
"2000-12-18","734.015","733.890","734.015","733.890","","0.55%"
"2000-12-19","737.110","737.030","737.110","737.030","","0.42%"
"2000-12-20","722.560","722.480","722.560","722.480","","-1.97%"
"2000-12-21","717.650","717.570","717.650","717.570","","-0.68%"
"2000-12-22","709.760","709.490","709.760","709.490","","-1.10%"
"2000-12-25","709.760","709.490","709.760","709.490","","0.00%"
"2000-12-26","705.515","705.360","705.515","705.360","","-0.60%"
"2000-12-27","703.505","703.240","703.505","703.240","","-0.28%"
"2000-12-28","707.380","707.190","707.380","707.190","","0.55%"
"2000-12-29","699.075","698.890","699.075","698.890","","-1.17%"
"2001-01-01","699.075","698.890","699.075","698.890","","0.00%"
"2001-01-02","692.495","692.310","692.495","692.310","","-0.94%"
"2001-01-03","692.900","692.830","692.900","692.830","","0.06%"
"2001-01-04","692.095","692.020","692.095","692.020","","-0.12%"
"2001-01-05","687.000","672.000","687.000","672.000","","-0.74%"
"2001-01-08","691.035","690.850","691.035","690.850","","0.59%"
"2001-01-09","695.735","695.620","695.735","695.620","","0.68%"
"2001-01-10","696.255","696.070","696.255","696.070","","0.07%"
"2001-01-11","686.585","686.440","686.585","686.440","","-1.39%"
"2001-01-12","689.875","689.620","689.875","689.620","","0.48%"
"2001-01-15","695.695","695.620","695.695","695.620","","0.84%"
"2001-01-16","698.030","697.920","698.030","697.920","","0.34%"
"2001-01-17","703.395","703.320","703.395","703.320","","0.77%"
"2001-01-18","694.885","694.810","694.885","694.810","","-1.21%"
"2001-01-19","699.600","699.410","699.600","699.410","","0.68%"
"2001-01-22","699.450","699.260","699.450","699.260","","-0.02%"
"2001-01-23","698.555","698.440","698.555","698.440","","-0.13%"
"2001-01-24","707.645","707.570","707.645","707.570","","1.30%"
"2001-01-25","710.565","710.490","710.565","710.490","","0.41%"
"2001-01-26","710.835","710.640","710.835","710.640","","0.04%"
"2001-01-29","713.270","713.190","713.270","713.190","","0.34%"
"2001-01-30","706.920","706.730","706.920","706.730","","-0.89%"
"2001-01-31","703.695","703.620","703.695","703.620","","-0.46%"
"2001-02-01","696.325","696.140","696.325","696.140","","-1.05%"
"2001-02-02","700.570","700.380","700.570","700.380","","0.61%"
"2001-02-05","697.510","697.250","697.510","697.250","","-0.44%"
"2001-02-06","704.940","704.750","704.940","704.750","","1.07%"
"2001-02-07","702.525","702.410","702.525","702.410","","-0.34%"
"2001-02-08","713.585","713.510","713.585","713.510","","1.57%"
"2001-02-09","707.460","707.270","707.460","707.270","","-0.86%"
"2001-02-12","705.135","705.060","705.135","705.060","","-0.33%"
"2001-02-13","713.505","713.430","713.505","713.430","","1.19%"
"2001-02-14","713.625","713.510","713.625","713.510","","0.02%"
"2001-02-15","724.000","709.000","724.000","709.000","","1.45%"
"2001-02-16","715.575","715.380","715.575","715.380","","-1.16%"
"2001-02-19","713.000","698.000","713.000","698.000","","-0.36%"
"2001-02-20","720.810","720.730","720.810","720.730","","1.10%"
"2001-02-21","721.165","720.890","721.165","720.890","","0.05%"
"2001-02-22","725.000","724.880","725.000","724.880","","0.53%"
"2001-02-23","717.135","716.940","717.135","716.940","","-1.08%"
"2001-02-26","720.330","720.250","720.330","720.250","","0.45%"
"2001-02-27","716.585","716.390","716.585","716.390","","-0.52%"
"2001-02-28","710.485","710.410","710.485","710.410","","-0.85%"
"2001-03-01","704.415","704.380","704.415","704.380","","-0.85%"
"2001-03-02","702.265","702.040","702.265","702.040","","-0.31%"
"2001-03-05","705.060","704.830","705.060","704.830","","0.40%"
"2001-03-06","702.825","702.640","702.825","702.640","","-0.32%"
"2001-03-07","707.305","707.040","707.305","707.040","","0.64%"
"2001-03-08","704.605","704.530","704.605","704.530","","-0.38%"
"2001-03-09","703.805","703.690","703.805","703.690","","-0.11%"
"2001-03-12","705.780","705.590","705.780","705.590","","0.28%"
"2001-03-13","717.335","717.260","717.335","717.260","","1.64%"
"2001-03-14","719.070","718.990","719.070","718.990","","0.24%"
"2001-03-15","726.120","725.920","726.120","725.920","","0.98%"
"2001-03-16","733.355","733.230","733.355","733.230","","1.00%"
"2001-03-19","729.030","728.830","729.030","728.830","","-0.59%"
"2001-03-20","724.675","724.470","724.675","724.470","","-0.60%"
"2001-03-21","731.635","731.510","731.635","731.510","","0.96%"
"2001-03-22","739.065","738.940","739.065","738.940","","1.02%"
"2001-03-23","734.835","734.630","734.835","734.630","","-0.57%"
"2001-03-26","732.495","732.410","732.495","732.410","","-0.32%"
"2001-03-27","734.755","734.550","734.755","734.550","","0.31%"
"2001-03-28","737.400","737.190","737.400","737.190","","0.36%"
"2001-03-29","743.005","742.790","743.005","742.790","","0.76%"
"2001-03-30","745.795","745.580","745.795","745.580","","0.38%"
"2001-04-02","744.100","743.890","744.100","743.890","","-0.23%"
"2001-04-03","734.260","733.970","734.260","733.970","","-1.32%"
"2001-04-04","726.360","726.160","726.360","726.160","","-1.08%"
"2001-04-05","730.415","730.210","730.415","730.210","","0.56%"
"2001-04-06","725.720","725.520","725.720","725.520","","-0.64%"
"2001-04-09","726.925","726.640","726.925","726.640","","0.17%"
"2001-04-10","737.815","737.690","737.815","737.690","","1.50%"
"2001-04-11","739.105","739.020","739.105","739.020","","0.17%"
"2001-04-12","737.000","729.000","737.000","729.000","","-0.28%"
"2001-04-13","736.990","736.780","736.990","736.780","","0.00%"
"2001-04-16","736.990","736.780","736.990","736.780","","0.00%"
"2001-04-17","744.655","744.570","744.655","744.570","","1.04%"
"2001-04-18","739.480","739.270","739.480","739.270","","-0.69%"
"2001-04-19","734.055","733.970","734.055","733.970","","-0.73%"
"2001-04-20","726.400","726.320","726.400","726.320","","-1.04%"
"2001-04-23","731.145","730.940","731.145","730.940","","0.65%"
"2001-04-24","732.290","732.170","732.290","732.170","","0.16%"
"2001-04-25","730.495","730.210","730.495","730.210","","-0.25%"
"2001-04-26","727.570","727.370","727.570","727.370","","-0.40%"
"2001-04-27","735.745","735.540","735.745","735.540","","1.12%"
"2001-04-30","738.815","738.690","738.815","738.690","","0.42%"
"2001-05-01","734.055","733.970","734.055","733.970","","-0.64%"
"2001-05-02","734.345","734.140","734.345","734.140","","0.04%"
"2001-05-03","737.070","736.780","737.070","736.780","","0.37%"
"2001-05-04","732.945","732.660","732.945","732.660","","-0.56%"
"2001-05-07","736.325","736.120","736.325","736.120","","0.46%"
"2001-05-08","741.955","741.870","741.955","741.870","","0.76%"
"2001-05-09","740.570","740.280","740.570","740.280","","-0.19%"
"2001-05-10","743.765","743.550","743.765","743.550","","0.43%"
"2001-05-11","747.495","747.280","747.495","747.280","","0.50%"
"2001-05-14","750.320","750.020","750.320","750.020","","0.38%"
"2001-05-15","745.965","745.750","745.965","745.750","","-0.58%"
